Date,Close (BTC),Volume (BTC),Close (ETH),Volume (ETH),Close (USDT),Volume (USDT),Close (BNB),Volume (BNB),Year,Month,Day,DayOfWeek,BTC_ETH_Ratio,BTC_Volume_Price_Ratio,ETH_Volume_Price_Ratio
2020-02-29 00:00:00+00:00,8599.5087890625,35792392544,219.8485107421875,18181296376,1.0063680410385132,44948749121,19.58409118652344,584219366,2020,2,29,5,39.115610835986026,4162143.84123003,82699201.89416651
2020-03-01 00:00:00+00:00,8562.4541015625,35349164300,218.97059631347656,18179807469,1.0004980564117432,45828960109,18.963232040405277,380913102,2020,3,1,6,39.10321406489006,4128391.683121477,83023966.57391357
2020-03-02 00:00:00+00:00,8869.669921875,42857674409,230.5697784423828,20305587789,0.9950000047683716,67439071909,19.814064025878903,428747453,2020,3,2,0,38.46848438591637,4831935.662374697,88066996.14396417
2020-03-03 00:00:00+00:00,8787.7861328125,42386715821,224.4796295166016,19853178572,1.0024969577789309,50681960308,19.637189865112305,355662760,2020,3,3,1,39.147365628392535,4823366.793455894,88440891.56219736
2020-03-04 00:00:00+00:00,8755.24609375,34746706368,224.5179748535156,16567075208,1.000622034072876,48605279710,19.95918846130371,363898093,2020,3,4,2,38.995746774672575,3968672.7244370896,73789527.18065898
2020-03-05 00:00:00+00:00,9078.7626953125,39698054597,229.2681884765625,18201291785,1.0025219917297363,49920180590,20.80203056335449,424802925,2020,3,5,3,39.59887656302828,4372628.28970039,79388649.18828751
2020-03-06 00:00:00+00:00,9122.5458984375,40826885651,243.5252990722656,19374772256,0.9984300136566162,49389801062,21.288389205932617,449180749,2020,3,6,4,37.46036216027972,4475382.870695426,79559587.15505192
2020-03-07 00:00:00+00:00,8909.9541015625,36216930370,237.85308837890625,19431652027,1.000182032585144,46199415513,20.179567337036133,337204407,2020,3,7,5,37.45990502914432,4064771.822298029,81696025.72511005
2020-03-08 00:00:00+00:00,8108.1162109375,39973102121,200.6890563964844,21381823651,1.0097750425338743,54758243672,16.97406578063965,365362955,2020,3,8,6,40.40138688438985,4930011.001455308,106542050.84684707
2020-03-09 00:00:00+00:00,7923.64453125,46936995808,201.986328125,23645428606,0.9990479946136476,63879966769,16.570743560791016,417649798,2020,3,9,0,39.22861811887794,5923662.479164171,117064500.48127484
2020-03-10 00:00:00+00:00,7909.7294921875,42213940994,200.76724243164065,18344930072,1.0017210245132446,51217843378,16.875654220581055,360300206,2020,3,10,1,39.397510253101615,5336963.929764606,91374119.85048445
2020-03-11 00:00:00+00:00,7911.43017578125,38682762605,194.8685302734375,16984790291,0.9988059997558594,47108137900,16.52483367919922,288383091,2020,3,11,2,40.598808666951065,4889477.849835171,87160252.43874483
2020-03-12 00:00:00+00:00,4970.7880859375,53980357243,112.3471221923828,22134741655,1.0535850524902344,74550564419,9.60016632080078,444641540,2020,3,12,3,44.24490800419027,10859516.903509116,197020993.71176192
2020-03-13 00:00:00+00:00,5563.70703125,74156772075,133.20181274414062,27864623061,0.999629020690918,99315334323,10.833057403564451,681143272,2020,3,13,4,41.76900386436175,13328662.285501251,209191019.90393692
2020-03-14 00:00:00+00:00,5200.3662109375,36154506008,123.30602264404295,12740784545,1.0016210079193115,48327975513,10.140448570251465,301943026,2020,3,14,5,42.174470471323204,6952299.999942161,103326538.8972914
2020-03-15 00:00:00+00:00,5392.31494140625,33997889639,125.21430206298828,12719251813,1.0019869804382324,43945453268,10.436017990112305,336142093,2020,3,15,6,43.06468871817597,6304878.333039978,101579864.30816552
2020-03-16 00:00:00+00:00,5014.47998046875,45368026430,110.60587310791016,15984904590,0.997003972530365,57318450774,9.3860502243042,314940366,2020,3,16,0,45.33647119784032,9047404.039243773,144521300.18814358
2020-03-17 00:00:00+00:00,5225.62939453125,38622642935,113.9427490234375,12087490572,0.9761450290679932,46775877399,10.07717514038086,288591005,2020,3,17,1,45.86188624829792,7391003.077145033,106083894.54877606
2020-03-18 00:00:00+00:00,5238.4384765625,37878801016,114.84226989746094,11617854009,0.9742479920387268,45836273197,10.119136810302734,264539835,2020,3,18,2,45.61420181993736,7230933.642816463,101163569.99363752
2020-03-19 00:00:00+00:00,6191.19287109375,51000731797,136.59385681152344,16396753275,1.0031930208206177,64076531532,12.279640197753906,407534104,2020,3,19,3,45.325558671621344,8237626.069625271,120040195.49447794
2020-03-20 00:00:00+00:00,6198.7783203125,54442976103,132.73716735839844,18960388062,0.99755597114563,72319289643,11.875866889953612,433929425,2020,3,20,4,46.69964293855556,8782855.796697592,142841590.18404993
2020-03-21 00:00:00+00:00,6185.06640625,42494390880,132.81871032714844,13684083308,1.0009499788284302,52643956420,12.057991027832031,386174572,2020,3,21,5,46.5677342523161,6870482.56055254,103028280.2347234
2020-03-22 00:00:00+00:00,5830.2548828125,40099664740,123.32115173339844,12497707224,0.9990320205688475,49036623749,11.158227920532228,308670064,2020,3,22,6,47.27700642479097,6877857.923195293,101342770.87371144
2020-03-23 00:00:00+00:00,6416.31494140625,46491916000,134.91160583496094,14149877968,0.9968119859695436,57333099378,12.117714881896973,359015601,2020,3,23,0,47.55939936891277,7245890.581208046,104882585.01132752
2020-03-24 00:00:00+00:00,6734.8037109375,48221910672,138.76144409179688,14609068673,1.0004730224609375,57714092130,12.401220321655272,333522129,2020,3,24,1,48.5351226705462,7160106.328516499,105281901.38562877
2020-03-25 00:00:00+00:00,6681.06298828125,44590107888,136.19589233398438,13433092920,0.9985939860343932,52254209223,12.324299812316896,288895593,2020,3,25,2,49.054805352702644,6674103.801477722,98630675.93153907
2020-03-26 00:00:00+00:00,6716.4404296875,35319797642,138.36155700683594,11367261176,0.9984830021858216,42020889460,13.217611312866213,299218749,2020,3,26,3,48.542677424161,5258707.794962658,82156210.30802931
2020-03-27 00:00:00+00:00,6469.79833984375,34585598367,133.9379425048828,11396286629,1.0133179426193235,41534264141,12.5232572555542,263730266,2020,3,27,4,48.304447707996474,5345699.59530381,85086319.94690032
2020-03-28 00:00:00+00:00,6242.19384765625,34885225901,130.9864959716797,12162403960,0.9997040033340454,44315404128,12.193113327026367,256061862,2020,3,28,5,47.65524721728461,5588616.238519782,92852349.92948897
2020-03-29 00:00:00+00:00,5922.04296875,28373690931,125.58373260498048,9938133669,1.0019630193710327,35069971228,11.441221237182615,218854042,2020,3,29,6,47.156131179645634,4791199.773578982,79135517.49779627
2020-03-30 00:00:00+00:00,6429.841796875,37101651525,132.904541015625,11841123306,1.006533980369568,44148668942,12.286843299865724,305631180,2020,3,30,0,48.379398835733326,5770227.743866414,89094949.01764035
2020-03-31 00:00:00+00:00,6438.64453125,32786468812,133.59356689453125,11065246317,1.0030269622802734,38970696054,12.581605911254885,372566080,2020,3,31,1,48.195767812181764,5092138.36124524,82827688.29531838
2020-04-01 00:00:00+00:00,6606.7763671875,40346426266,135.63455200195312,12456564435,1.0047459602355957,47949493852,12.741602897644045,332222983,2020,4,1,2,48.710127837428644,6106824.87549907,91839168.19971232
2020-04-02 00:00:00+00:00,6793.62451171875,47660646124,142.02914428710938,15322861686,1.000717043876648,57261198792,13.066638946533203,398592822,2020,4,2,3,47.83260890444823,7015496.0789762745,107885334.11864476
2020-04-03 00:00:00+00:00,6733.38720703125,38976504903,142.09130859375,13184603402,1.0017119646072388,46738928486,13.373007774353027,406426751,2020,4,3,4,47.387748579911545,5788543.522686369,92789654.28980458
2020-04-04 00:00:00+00:00,6867.52734375,33185988584,145.21939086914062,11946658257,1.004112958908081,39644126975,13.824527740478516,416644565,2020,4,4,5,47.290704792574374,4832305.271299998,82266274.39695925
2020-04-05 00:00:00+00:00,6791.12939453125,29510409856,143.54664611816406,11280993591,1.00285005569458,35625789596,13.734115600585938,398954313,2020,4,5,6,47.30956506598531,4345434.778457335,78587650.05010124
2020-04-06 00:00:00+00:00,7271.78125,46896904615,169.13587951660156,21636382525,0.9928330183029176,60908262080,15.084521293640137,491814166,2020,4,6,0,42.99372357174065,6449163.279629733,127923079.28298725
2020-04-07 00:00:00+00:00,7176.41455078125,44243482668,165.10194396972656,21659346091,0.9986289739608764,59032234493,14.681547164916992,452816635,2020,4,7,1,43.466566039326175,6165123.594091076,131187710.87862843
2020-04-08 00:00:00+00:00,7334.0986328125,37563249549,172.64173889160156,17063110836,0.999123990535736,50475513637,15.056076049804688,434986928,2020,4,8,2,42.481607749661514,5121726.803746999,98835374.02686612
2020-04-09 00:00:00+00:00,7302.08935546875,34815139178,170.80714416503906,14901696210,1.0034650564193726,44302706107,15.062603950500488,444821353,2020,4,9,3,42.75049144556418,4767832.531647386,87242815.76654387
2020-04-10 00:00:00+00:00,6865.4931640625,43622840992,158.41244506835938,17980944616,1.0007929801940918,56393183976,13.73772430419922,394331907,2020,4,10,4,43.33935481584069,6353926.797326701,113507146.5391543
2020-04-11 00:00:00+00:00,6859.0830078125,31222085946,158.2160186767578,13555089447,0.9981160163879396,40060959110,13.804287910461426,364313702,2020,4,11,5,43.352645738266894,4551932.949410005,85674570.5041007
2020-04-12 00:00:00+00:00,6971.091796875,35759567632,161.14242553710938,15123721386,1.0081690549850464,44856466500,14.375110626220703,414752932,2020,4,12,6,43.26043730345633,5129693.98108203,93853132.31813784
2020-04-13 00:00:00+00:00,6845.03759765625,38619308647,156.27955627441406,16465282133,1.0003269910812378,50128306911,15.03442668914795,459561236,2020,4,13,0,43.79995541858928,5641942.516170152,105357876.1388874
2020-04-14 00:00:00+00:00,6842.427734375,34110434052,157.5963897705078,14723156630,0.996806025505066,42246776207,15.525075912475586,515331620,2020,4,14,1,43.41741422083943,4985136.179171604,93423184.70264383
2020-04-15 00:00:00+00:00,6642.10986328125,32288311031,153.28689575195312,14171753737,0.9995290040969848,40321714369,14.593927383422852,425648054,2020,4,15,2,43.33123083156062,4861152.810719897,92452480.4777347
2020-04-16 00:00:00+00:00,7116.80419921875,46783242377,172.15737915039062,22910469236,1.0027190446853638,63213195169,15.702730178833008,478820058,2020,4,16,3,41.33894367084759,6573630.67289889,133078636.24007787
2020-04-17 00:00:00+00:00,7096.1845703125,32513423567,171.63858032226562,16714684266,1.006742000579834,43011919954,15.735082626342772,396448352,2020,4,17,4,41.34376174044802,4581817.629578395,97383025.62638772
2020-04-18 00:00:00+00:00,7257.6650390625,32447188386,186.91400146484372,20160323443,1.000777006149292,45234041690,16.593172073364258,479760692,2020,4,18,5,38.82889982657388,4470747.576715296,107858818.94884111
2020-04-19 00:00:00+00:00,7189.4248046875,31311210215,181.61495971679688,19146038381,1.0077040195465088,44414316787,16.13993263244629,402957217,2020,4,19,6,39.58608264373377,4355175.979389215,105421042.46729217
2020-04-20 00:00:00+00:00,6881.95849609375,37747113936,172.2971649169922,21266681335,1.004804015159607,54458798119,15.085403442382812,398870343,2020,4,20,0,39.94237803860138,5484937.748088068,123430245.32786523
2020-04-21 00:00:00+00:00,6880.3232421875,32589741511,172.73770141601562,16458767984,1.0064560174942017,42681951159,15.205772399902344,390367736,2020,4,21,1,39.831045485647415,4736658.4917365825,95281851.32185626
2020-04-22 00:00:00+00:00,7117.20751953125,33249153866,182.59957885742188,17994666395,1.000910997390747,45471713945,15.693160057067873,395820106,2020,4,22,2,38.97712998061478,4671657.215945537,98547140.73054169
2020-04-23 00:00:00+00:00,7429.724609375,43500782316,185.02867126464844,21275740032,0.9976919889450072,56696647551,16.006208419799805,446947832,2020,4,23,3,40.154450435133846,5854965.641809885,114986179.63682552
2020-04-24 00:00:00+00:00,7550.90087890625,34636526286,189.2369384765625,16788555028,1.00793194770813,45214285339,16.01641845703125,375266800,2020,4,24,4,39.90183385809451,4587072.038352212,88717113.91631559
2020-04-25 00:00:00+00:00,7569.93603515625,32941541447,195.5153045654297,18260969748,1.004680037498474,44807056872,16.305418014526367,362345240,2020,4,25,5,38.717869437289764,4351627.450220596,93399183.19227496
2020-04-26 00:00:00+00:00,7679.8671875,33070154491,197.31753540039065,18335367012,1.0003119707107544,46243541830,16.38376808166504,400076436,2020,4,26,6,38.92136181366877,4306084.165729592,92923150.36671443
2020-04-27 00:00:00+00:00,7795.60107421875,36162144725,197.22471618652344,18670194595,1.0040910243988037,50062655667,16.463214874267578,389838383,2020,4,27,0,39.526491531853104,4638788.514280671,94664578.33481093
2020-04-28 00:00:00+00:00,7807.05859375,33187959921,198.41539001464844,18217507467,1.007822036743164,45898873538,16.444286346435547,361059754,2020,4,28,1,39.34704154336832,4251019.705112611,91814992.10144462
2020-04-29 00:00:00+00:00,8801.0380859375,60201052203,216.96823120117188,26397548759,1.0081230401992798,79272305845,17.4937744140625,463165164,2020,4,29,2,40.56371772592468,6840221.757384577,121665501.96247083
2020-04-30 00:00:00+00:00,8658.5537109375,66964629541,207.60205078125,28089191904,1.0051120519638062,89936833210,17.03397560119629,498015944,2020,4,30,3,41.707457505133256,7733927.833283538,135303056.00688666
2020-05-01 00:00:00+00:00,8864.7666015625,44068389997,214.21910095214844,20816320834,1.0081369876861572,56216767268,17.564992904663086,453439052,2020,5,1,4,41.38177483782216,4971184.462908761,97173037.9853003
2020-05-02 00:00:00+00:00,8988.5966796875,40134388683,215.32537841796875,18260876092,1.0034780502319336,49997806582,17.584903717041016,393955300,2020,5,2,5,41.74425116875776,4465033.877167501,84805963.07860078
2020-05-03 00:00:00+00:00,8897.46875,47101785174,210.9331512451172,20469034664,1.0035079717636108,58963072938,17.126298904418945,381109061,2020,5,3,6,42.18146221909233,5293841.034732491,97040387.17088018
2020-05-04 00:00:00+00:00,8912.654296875,45718796276,208.17401123046875,22602446422,1.0061089992523191,60315142637,17.10075569152832,390548947,2020,5,4,0,42.81348206817147,5129649.905980327,108574774.96063092
2020-05-05 00:00:00+00:00,9003.0703125,43148462663,206.7743988037109,19004689099,1.0008560419082642,53776437547,16.919775009155273,358987881,2020,5,5,1,43.54054643411893,4792638.640519337,91910261.66174944
2020-05-06 00:00:00+00:00,9268.76171875,49371886931,204.0557861328125,20343543799,1.0179309844970703,59321368204,16.657045364379883,364717662,2020,5,6,2,45.42268511179242,5326697.182334986,99695990.90789382
2020-05-07 00:00:00+00:00,9951.5185546875,61112700562,212.28941345214844,23594744655,1.0028949975967407,72554504815,17.013198852539062,414976837,2020,5,7,3,46.877130577830926,6141042.71887368,111144235.93392435
2020-05-08 00:00:00+00:00,9842.666015625,51780748042,212.9915771484375,20445139356,1.003764033317566,63400633378,17.24147605895996,382131707,2020,5,8,4,46.211526988062424,5260845.787086475,95990365.58028504
2020-05-09 00:00:00+00:00,9593.896484375,46566121841,211.60012817382807,18950547549,1.0048179626464844,57870685210,16.93596076965332,365221789,2020,5,9,5,45.339747982069646,4853723.606132235,89558299.00741957
2020-05-10 00:00:00+00:00,8756.4306640625,63325279337,188.5995635986328,25211575193,1.0010550022125244,79545041693,15.295668601989746,436166815,2020,5,10,6,46.428689955494555,7231859.848658993,133677802.38693385
2020-05-11 00:00:00+00:00,8601.7958984375,57119858802,185.912841796875,20054601647,0.9983639717102052,68664007367,15.09754467010498,404659513,2020,5,11,0,46.26789529598857,6640457.350583698,107870986.49651805
2020-05-12 00:00:00+00:00,8804.4775390625,42142717533,189.3125,15899726284,1.00073504447937,49750084616,15.741053581237791,394508013,2020,5,12,1,46.507639691317266,4786509.744164485,83986669.0472103
2020-05-13 00:00:00+00:00,9269.9873046875,45558144023,199.1932830810547,17054662289,1.0002319812774658,53063776325,16.138877868652344,359517914,2020,5,13,2,46.53765007184206,4914585.373807673,85618661.55928664
2020-05-14 00:00:00+00:00,9733.7216796875,56426907637,202.9490966796875,20150524861,0.998860001564026,64544825214,16.357799530029297,388231861,2020,5,14,3,47.961394452768296,5797053.73688182,99288566.39753056
2020-05-15 00:00:00+00:00,9328.197265625,48158802327,195.62266540527344,16602342092,1.003972053527832,53148365727,15.75437355041504,340889408,2020,5,15,4,47.684644549238094,5162712.682381649,84869215.21902773
2020-05-16 00:00:00+00:00,9377.013671875,36164766408,200.6771240234375,15379081645,1.0001939535140991,42259786355,16.051780700683594,339913391,2020,5,16,5,46.726868931905955,3856746.6864713016,76635948.01769157
2020-05-17 00:00:00+00:00,9670.7392578125,40084250663,207.15869140625,15470397303,1.0015900135040283,45525203695,16.314645767211914,329675187,2020,5,17,6,46.68275896205402,4144900.3632910447,74678968.07989421
2020-05-18 00:00:00+00:00,9726.5751953125,41827139896,214.52505493164065,17411566928,1.001350998878479,50496315260,16.63626480102539,337613743,2020,5,18,0,45.340042907398,4300294.713822562,81163325.81081623
2020-05-19 00:00:00+00:00,9729.0380859375,39254288955,213.45111083984372,14346192779,0.9960190057754515,46955432504,17.1546630859375,351679092,2020,5,19,1,45.57970229181602,4034755.400098469,67210672.84472561
2020-05-20 00:00:00+00:00,9522.9814453125,36546239703,210.09674072265625,12730175511,0.9989479780197144,44447276085,16.888025283813477,305581860,2020,5,20,2,45.326650059191365,3837688.849114493,60591970.476137966
2020-05-21 00:00:00+00:00,9081.76171875,39326160532,199.88360595703125,13308321229,1.0020010471343994,47340041421,16.12238121032715,283593221,2020,5,21,3,45.435250556277715,4330234.788125755,66580353.92787978
2020-05-22 00:00:00+00:00,9182.5771484375,29810773699,207.169189453125,12041592114,1.0022870302200315,37971264880,16.63959312438965,308017283,2020,5,22,4,44.32404824615675,3246449.576965719,58124435.133365154
2020-05-23 00:00:00+00:00,9209.287109375,27727866812,208.69439697265625,10665476768,1.005537986755371,33726005349,16.588193893432617,281071630,2020,5,23,5,44.12809947447524,3010859.1992721343,51105716.88897533
2020-05-24 00:00:00+00:00,8790.3681640625,32518803300,202.37034606933597,11833299572,1.0010889768600464,38944229194,16.083438873291016,250849075,2020,5,24,6,43.437036773415166,3699367.613855586,58473485.873002775
2020-05-25 00:00:00+00:00,8906.9345703125,31288157264,205.3197479248047,10415044124,1.0031989812850952,35985513624,16.400907516479492,295250983,2020,5,25,0,43.38079829308252,3512786.2472781423,50725973.654586576
2020-05-26 00:00:00+00:00,8835.052734375,29584186947,201.90231323242188,10159741290,0.9980080127716064,32858110128,16.212547302246094,264787793,2020,5,26,1,43.75904660490165,3348501.4562386554,50320083.6451265
2020-05-27 00:00:00+00:00,9181.017578125,32740536902,208.86343383789065,10631034756,1.004554033279419,35192290092,16.493284225463867,289787288,2020,5,27,2,43.95703646838846,3566111.993948111,50899454.06265453
2020-05-28 00:00:00+00:00,9525.7509765625,34367073114,219.8404235839844,12212469604,1.0011529922485352,38116870951,17.05933952331543,307231707,2020,5,28,3,43.330297591623,3607807.2163085076,55551519.62002356
2020-05-29 00:00:00+00:00,9439.1240234375,32896642044,220.6751251220703,12265816557,1.0033550262451172,36706734857,17.041629791259766,302410995,2020,5,29,4,42.773846930940145,3485137.1761105265,55583140.82846877
2020-05-30 00:00:00+00:00,9700.4140625,32722975141,242.34559631347656,15027397867,1.0004030466079712,40377918880,17.743417739868164,330991078,2020,5,30,5,40.0271934380537,3373358.5937842536,62008132.58253682
2020-05-31 00:00:00+00:00,9461.05859375,27773290299,230.9757080078125,12234904813,0.9980329871177672,35009124470,17.04047203063965,306613468,2020,5,31,6,40.96127110228401,2935537.289383992,52970526.288358286
2020-06-01 00:00:00+00:00,10167.2685546875,35198901068,246.99176025390625,13951727936,1.0011210441589355,39619617695,17.914941787719727,343444957,2020,6,1,0,41.16440380130738,3461982.033687107,56486612.83946353
2020-06-02 00:00:00+00:00,9529.8037109375,39137252109,237.21905517578125,13782107567,0.9975240230560304,45585907575,17.239303588867188,285916007,2020,6,2,1,40.1730109913634,4106826.677246414,58098652.980416544
2020-06-03 00:00:00+00:00,9656.7177734375,25007459262,244.1793212890625,9861760817,1.0000059604644775,30557149519,17.5454044342041,278598569,2020,6,3,2,39.54764769783989,2589643.7949949633,40387370.90814306
2020-06-04 00:00:00+00:00,9800.63671875,25921805072,244.4263916015625,10170414304,1.0025089979171753,31617065491,17.565874099731445,251564500,2020,6,4,3,40.09647507592363,2644910.306940357,41609313.28798042
2020-06-05 00:00:00+00:00,9665.533203125,23509628646,241.22198486328125,9293963914,1.003026008605957,29614424319,17.688785552978516,264892611,2020,6,5,4,40.069039348147264,2432315.7504025763,38528676.891816445
2020-06-06 00:00:00+00:00,9653.6796875,20438419222,241.9313201904297,8114873845,0.9993029832839966,23548822467,17.535934448242188,247410758,2020,6,6,5,39.90256275996579,2117163.5980904303,33542055.814074
2020-06-07 00:00:00+00:00,9758.8525390625,25015250846,245.1672515869141,9544883157,1.0030139684677124,29418233806,17.44703483581543,229571456,2020,6,7,6,39.80487800020426,2563339.3624782786,38932129.3737971
2020-06-08 00:00:00+00:00,9771.4892578125,21486346312,246.30990600585935,8076783299,1.0021369457244873,23773499797,17.393030166625977,201873195,2020,6,8,0,39.67152363567566,2198881.4340476543,32791142.792315733
2020-06-09 00:00:00+00:00,9795.7001953125,23717842783,244.9114532470703,8446545788,1.0034689903259275,25504409744,17.43537712097168,203076335,2020,6,9,1,39.99690527102647,2421250.3761956305,34488161.64378805
2020-06-10 00:00:00+00:00,9870.0947265625,25706567601,247.4449462890625,8792990206,1.0014359951019287,26529161098,17.41046714782715,218805704,2020,6,10,2,39.88804327825052,2604490.4646981983,35535137.564410485
2020-06-11 00:00:00+00:00,9321.78125,30247143440,231.70266723632807,12356528860,1.000601053237915,39277703093,16.30892562866211,214293278,2020,6,11,3,40.23165275215469,3244781.5099716056,53329247.38150209
2020-06-12 00:00:00+00:00,9480.84375,22610564515,237.4932098388672,8868955009,1.0031150579452517,28748565604,16.669139862060547,220884223,2020,6,12,4,39.920483437958076,2384868.3842089474,37344036.1306218
2020-06-13 00:00:00+00:00,9475.27734375,17564322315,238.90884399414065,7141624980,1.0020780563354492,21716523327,16.823734283447266,217773557,2020,6,13,5,39.66063869942958,1853700.0741815357,29892677.309908006
2020-06-14 00:00:00+00:00,9386.7880859375,18991732746,234.1147003173828,7439385176,1.0054470300674438,21206505066,16.65624237060547,197988813,2020,6,14,6,40.094825626977254,2023240.8116735716,31776668.29940466
2020-06-15 00:00:00+00:00,9450.7021484375,26699704768,229.9289093017578,10536099884,1.0021779537200928,33118696637,16.384801864624023,205913863,2020,6,15,0,41.102713778520275,2825155.670831749,45823293.451857604
2020-06-16 00:00:00+00:00,9538.0244140625,21565537209,234.41616821289065,7965648016,1.000332951545715,25217650481,16.42195701599121,197512179,2020,6,16,1,40.68842386929691,2261006.7109080357,33980796.10603397
2020-06-17 00:00:00+00:00,9480.2548828125,20177709879,233.0282745361328,7701391592,1.000372052192688,24323246034,16.402542114257812,190623459,2020,6,17,2,40.682852334910606,2128393.1844049636,33049172.283193644
2020-06-18 00:00:00+00:00,9411.8408203125,17770083003,232.1011657714844,6713800872,1.0020179748535156,21264596740,16.208589553833008,176409002,2020,6,18,3,40.55059693055977,1888056.0500607768,28926183.32908368
2020-06-19 00:00:00+00:00,9288.0185546875,19632223107,227.13829040527344,6946372590,0.9938290119171144,23397934727,15.907086372375488,160670035,2020,6,19,4,40.89146985352084,2113714.888854519,30582129.404980004
2020-06-20 00:00:00+00:00,9332.3408203125,17130541557,229.27426147460935,6252830566,0.9988840222358704,20222952960,16.04755973815918,158722069,2020,6,20,5,40.703831124742266,1835610.3668775323,27272274.374733776
2020-06-21 00:00:00+00:00,9303.6298828125,15324301169,228.9898223876953,5600408178,1.0013630390167236,18590123868,16.0012264251709,151504787,2020,6,21,6,40.62901043287777,1647131.4274130864,24457017.86919651
2020-06-22 00:00:00+00:00,9648.7177734375,21104009514,242.5331878662109,9079586552,0.9979249835014344,25901068733,16.47528839111328,181943736,2020,6,22,0,39.783082300307875,2187234.6159920255,37436470.579063974
2020-06-23 00:00:00+00:00,9629.658203125,17006433272,244.14215087890625,6624530348,1.0030380487442017,21481732223,16.42256736755371,165960947,2020,6,23,1,39.44283348229074,1766047.4456384238,27133906.71849101
2020-06-24 00:00:00+00:00,9313.6103515625,18961716076,235.7724609375,8815030025,1.000303030014038,25367004473,16.026758193969727,168239834,2020,6,24,2,39.50253695672884,2035914.6840214208,37387869.60083833
2020-06-25 00:00:00+00:00,9264.8134765625,18616048626,232.94448852539065,7010426122,1.0001020431518557,21617089198,15.922709465026855,143049947,2020,6,25,3,39.77262366330958,2009327.9452515286,30094835.754123766
2020-06-26 00:00:00+00:00,9162.91796875,18341465837,229.6680450439453,7187490226,0.998956024646759,22595324560,15.749223709106444,136599245,2020,6,26,4,39.89635548557372,2001705.7775212335,31295125.208318494
2020-06-27 00:00:00+00:00,9045.390625,17273093144,222.9597930908203,6918380955,1.00403094291687,22069989504,15.185254096984863,152435707,2020,6,27,5,40.569604499567575,1909601.6811324828,31029724.50365466
2020-06-28 00:00:00+00:00,9143.58203125,14560870760,225.34716796875,6205925718,1.0025149583816528,18015458533,15.420088768005373,159817886,2020,6,28,6,40.57553557770021,1592468.9810005908,27539399.646950994
2020-06-29 00:00:00+00:00,9190.8544921875,16460547078,228.1948699951172,6726164653,1.0019840002059937,20201360245,15.505231857299805,167963469,2020,6,29,0,40.27634141111131,1790970.2620133911,29475529.634579092
2020-06-30 00:00:00+00:00,9137.9931640625,15735797744,226.31500244140625,6094093001,0.9999039769172668,18926019120,15.413581848144531,151582461,2020,6,30,1,40.37731951256019,1722018.988357866,26927481.321428448
2020-07-01 00:00:00+00:00,9228.3251953125,15971550355,231.1134185791016,6463737443,1.0015610456466677,20410901924,15.829460144042969,159837869,2020,7,1,2,39.92985457983689,1730709.5292992818,27967815.468004517
2020-07-02 00:00:00+00:00,9123.41015625,16338916796,229.39219665527344,6212210566,1.0157179832458496,21713824216,15.538490295410156,151839908,2020,7,2,3,39.772103363919136,1790878.247955016,27081176.502858993
2020-07-03 00:00:00+00:00,9087.3037109375,13078970999,225.38706970214844,5109032700,0.999521017074585,17207532375,15.291961669921877,138591561,2020,7,3,4,40.3186559146737,1439257.6076507843,22667816.333703812
2020-07-04 00:00:00+00:00,9132.48828125,12290528515,229.07411193847656,5228310135,1.0010780096054075,16834529314,15.55298137664795,146316736,2020,7,4,5,39.866959229783035,1345802.8235561827,22823662.13605224
2020-07-05 00:00:00+00:00,9073.9423828125,12903406143,227.6645965576172,5292172429,0.998898983001709,18453609716,15.480225563049316,138494209,2020,7,5,6,39.85662470148745,1422028.6617028909,23245478.2562587
2020-07-06 00:00:00+00:00,9375.474609375,17889263252,241.51022338867188,8782917553,1.0002360343933103,28513816011,16.296770095825195,172232440,2020,7,6,0,38.820197662136565,1908091.4830820023,36366649.12054388
2020-07-07 00:00:00+00:00,9252.27734375,13839652595,239.07553100585935,6441497597,0.9992070198059082,20262759503,16.770225524902344,196296818,2020,7,7,1,38.7002270990386,1495810.3914112363,26943357.899902057
2020-07-08 00:00:00+00:00,9428.3330078125,19702359883,246.6700134277344,9892586411,0.9998599886894226,28520237097,17.227657318115234,212383912,2020,7,8,2,38.22245305295152,2089697.0722898992,40104535.90824561
2020-07-09 00:00:00+00:00,9277.9677734375,18000702524,243.01596069335935,8429099199,1.0030750036239624,24559681375,16.884868621826172,179705380,2020,7,9,3,38.17842970875711,1940155.750005447,34685372.824692555
2020-07-10 00:00:00+00:00,9278.8076171875,16860035605,240.9849853515625,7281370522,0.9999859929084778,19416307998,17.26125144958496,174222029,2020,7,10,4,38.50367525450206,1817047.6531671477,30215038.13350664
2020-07-11 00:00:00+00:00,9240.3466796875,13249910444,239.4581756591797,5643067316,1.0010520219802856,16806691103,17.62217903137207,186743534,2020,7,11,5,38.5885620912742,1433919.1919201997,23565983.080200884
2020-07-12 00:00:00+00:00,9276.5,14452361907,242.13169860839844,6596394718,0.9986339807510376,18560508406,18.23654556274414,224015851,2020,7,12,6,38.31179499964174,1557954.1752816257,27243003.522097297
2020-07-13 00:00:00+00:00,9243.6142578125,17519821266,239.6045837402344,7787751468,0.9995520114898682,23293356124,18.409563064575195,261690866,2020,7,13,0,38.57862029815714,1895343.1825860357,32502514.54472605
